Year ,Crop ,Month ,City,State,Price
2023.0,Orange,February,Delhi,Delhi,4450.0
2023.0,Orange,March,Delhi,Delhi,4640.0
2023.0,Orange,April,Delhi,Delhi,6238.0
2023.0,Orange,May,Delhi,Delhi,6533.0
2023.0,Orange,June,Delhi,Delhi,6533.0
2023.0,Orange,July,Delhi,Delhi,6533.0
2023.0,Orange,August,Delhi,Delhi,6533.0
2023.0,Orange,September,Delhi,Delhi,4316.0
2023.0,Orange,October,Delhi,Delhi,4100.0
2023.0,Orange,November,Delhi,Delhi,3521.0
2023.0,Orange,December,Delhi,Delhi,2738.0
2022.0,Banana,January,Rajahmundry,Andhra Pradesh,269.0
2022.0,Banana,February,Rajahmundry,Andhra Pradesh,289.0
2022.0,Banana,March,Rajahmundry,Andhra Pradesh,323.0
2022.0,Banana,April,Rajahmundry,Andhra Pradesh,357.0
2022.0,Banana,May,Rajahmundry,Andhra Pradesh,415.0
2022.0,Banana,June,Rajahmundry,Andhra Pradesh,416.0
2022.0,Banana,July,Rajahmundry,Andhra Pradesh,336.0
2022.0,Banana,August,Rajahmundry,Andhra Pradesh,383.0
2022.0,Banana,September,Rajahmundry,Andhra Pradesh,478.0
2022.0,Banana,October,Rajahmundry,Andhra Pradesh,500.0
2022.0,Banana,November,Rajahmundry,Andhra Pradesh,538.0
2022.0,Banana,December,Rajahmundry,Andhra Pradesh,552.0
2022.0,Banana,January,Jalgao,Maharashtra,123.0
2022.0,Banana,February,Jalgao,Maharashtra,123.0
2022.0,Banana,March,Jalgao,Maharashtra,135.0
2022.0,Banana,April,Jalgao,Maharashtra,142.0
2022.0,Banana,May,Jalgao,Maharashtra,143.0
2022.0,Banana,June,Jalgao,Maharashtra,153.0
2022.0,Banana,July,Jalgao,Maharashtra,214.0
2022.0,Banana,August,Jalgao,Maharashtra,288.0
2022.0,Banana,September,Jalgao,Maharashtra,234.0
2022.0,Banana,October,Jalgao,Maharashtra,203.0
2022.0,Banana,November,Jalgao,Maharashtra,207.0
2022.0,Banana,December,Jalgao,Maharashtra,250.0
2022.0,Banana,January,Vellore,Tamilnadu,288.0
2022.0,Banana,February,Vellore,Tamilnadu,313.0
2022.0,Banana,March,Vellore,Tamilnadu,350.0
2022.0,Banana,April,Vellore,Tamilnadu,350.0
2022.0,Banana,May,Vellore,Tamilnadu,250.0
2022.0,Banana,June,Vellore,Tamilnadu,258.0
2022.0,Banana,July,Vellore,Tamilnadu,328.0
2022.0,Banana,August,Vellore,Tamilnadu,450.0
2022.0,Banana,September,Vellore,Tamilnadu,408.0
2022.0,Banana,October,Vellore,Tamilnadu,300.0
2022.0,Banana,November,Vellore,Tamilnadu,300.0
2022.0,Banana,December,Vellore,Tamilnadu,250.0
2022.0,Banana,January,Kanpur,Uttarpradesh,304.0
2022.0,Banana,February,Kanpur,Uttarpradesh,325.0
2022.0,Banana,March,Kanpur,Uttarpradesh,384.0
2022.0,Banana,April,Kanpur,Uttarpradesh,446.0
2022.0,Banana,May,Kanpur,Uttarpradesh,481.0
2022.0,Banana,June,Kanpur,Uttarpradesh,484.0
2022.0,Banana,July,Kanpur,Uttarpradesh,438.0
2022.0,Banana,August,Kanpur,Uttarpradesh,425.0
2022.0,Banana,September,Kanpur,Uttarpradesh,368.0
2022.0,Banana,October,Kanpur,Uttarpradesh,360.0
2022.0,Banana,November,Kanpur,Uttarpradesh,316.0
2022.0,Banana,December,Kanpur,Uttarpradesh,303.0
2022.0,Banana,January,Kolkata,West Bengal,211.0
2022.0,Banana,February,Kolkata,West Bengal,246.0
2022.0,Banana,March,Kolkata,West Bengal,216.0
2022.0,Banana,April,Kolkata,West Bengal,215.0
2022.0,Banana,May,Kolkata,West Bengal,306.0
2022.0,Banana,June,Kolkata,West Bengal,380.0
2022.0,Banana,July,Kolkata,West Bengal,378.0
2022.0,Banana,August,Kolkata,West Bengal,318.0
2022.0,Banana,September,Kolkata,West Bengal,360.0
2022.0,Banana,October,Kolkata,West Bengal,333.0
2022.0,Banana,November,Kolkata,West Bengal,338.0
2022.0,Banana,December,Kolkata,West Bengal,326.0
2023.0,Banana,January,Rajahmundry,Andhra Pradesh,525.0
2023.0,Banana,February,Rajahmundry,Andhra Pradesh,505.0
2023.0,Banana,March,Rajahmundry,Andhra Pradesh,486.0
2023.0,Banana,April,Rajahmundry,Andhra Pradesh,498.0
2023.0,Banana,May,Rajahmundry,Andhra Pradesh,515.0
2023.0,Banana,June,Rajahmundry,Andhra Pradesh,512.0
2023.0,Banana,July,Rajahmundry,Andhra Pradesh,508.0
2023.0,Banana,August,Rajahmundry,Andhra Pradesh,538.0
2023.0,Banana,September,Rajahmundry,Andhra Pradesh,604.0
2023.0,Banana,October,Rajahmundry,Andhra Pradesh,613.0
2023.0,Banana,November,Rajahmundry,Andhra Pradesh,603.0
2023.0,Banana,December,Rajahmundry,Andhra Pradesh,602.0
2023.0,Banana,January,Jalgao,Maharashtra,255.0
2023.0,Banana,February,Jalgao,Maharashtra,275.0
2023.0,Banana,March,Jalgao,Maharashtra,316.0
2023.0,Banana,April,Jalgao,Maharashtra,315.0
2023.0,Banana,May,Jalgao,Maharashtra,315.0
2023.0,Banana,June,Jalgao,Maharashtra,308.0
2023.0,Banana,July,Jalgao,Maharashtra,353.0
2023.0,Banana,August,Jalgao,Maharashtra,408.0
2023.0,Banana,September,Jalgao,Maharashtra,420.0
2023.0,Banana,October,Jalgao,Maharashtra,350.0
2023.0,Banana,November,Jalgao,Maharashtra,345.0
2023.0,Banana,December,Jalgao,Maharashtra,420.0
2023.0,Banana,January,Vellore,Tamilnadu,300.0
2023.0,Banana,February,Vellore,Tamilnadu,300.0
2023.0,Banana,March,Vellore,Tamilnadu,274.0
2023.0,Banana,April,Vellore,Tamilnadu,163.0
2023.0,Banana,May,Vellore,Tamilnadu,192.0
2023.0,Banana,June,Vellore,Tamilnadu,167.0
2023.0,Banana,July,Vellore,Tamilnadu,167.0
2023.0,Banana,August,Vellore,Tamilnadu,275.0
2023.0,Banana,September,Vellore,Tamilnadu,300.0
2023.0,Banana,October,Vellore,Tamilnadu,300.0
2023.0,Banana,November,Vellore,Tamilnadu,300.0
2023.0,Banana,December,Vellore,Tamilnadu,300.0
2023.0,Banana,January,Kanpur,Uttarpradesh,290.0
2023.0,Banana,February,Kanpur,Uttarpradesh,343.0
2023.0,Banana,March,Kanpur,Uttarpradesh,410.0
2023.0,Banana,April,Kanpur,Uttarpradesh,478.0
2023.0,Banana,May,Kanpur,Uttarpradesh,494.0
2023.0,Banana,June,Kanpur,Uttarpradesh,482.0
2023.0,Banana,July,Kanpur,Uttarpradesh,488.0
2023.0,Banana,August,Kanpur,Uttarpradesh,455.0
2023.0,Banana,September,Kanpur,Uttarpradesh,423.0
2023.0,Banana,October,Kanpur,Uttarpradesh,438.0
2023.0,Banana,November,Kanpur,Uttarpradesh,471.0
2023.0,Banana,December,Kanpur,Uttarpradesh,440.0
2023.0,Banana,January,Kolkata,West Bengal,256.0
2023.0,Banana,February,Kolkata,West Bengal,300.0
2023.0,Banana,March,Kolkata,West Bengal,350.0
2023.0,Banana,April,Kolkata,West Bengal,430.0
2023.0,Banana,May,Kolkata,West Bengal,368.0
2023.0,Banana,June,Kolkata,West Bengal,361.0
2023.0,Banana,July,Kolkata,West Bengal,343.0
2023.0,Banana,August,Kolkata,West Bengal,331.0
2023.0,Banana,September,Kolkata,West Bengal,356.0
2023.0,Banana,October,Kolkata,West Bengal,375.0
2023.0,Banana,November,Kolkata,West Bengal,363.0
2023.0,Banana,December,Kolkata,West Bengal,318.0
2022.0,Coconut,January,Rajahmundry,Andhra Pradesh,17025.0
2022.0,Coconut,February,Rajahmundry,Andhra Pradesh,17400.0
2022.0,Coconut,March,Rajahmundry,Andhra Pradesh,17875.0
2022.0,Coconut,April,Rajahmundry,Andhra Pradesh,18100.0
2022.0,Coconut,May,Rajahmundry,Andhra Pradesh,17500.0
2022.0,Coconut,June,Rajahmundry,Andhra Pradesh,16500.0
2022.0,Coconut,July,Rajahmundry,Andhra Pradesh,12980.0
2022.0,Coconut,August,Rajahmundry,Andhra Pradesh,14000.0
2022.0,Coconut,September,Rajahmundry,Andhra Pradesh,16400.0
2022.0,Coconut,October,Rajahmundry,Andhra Pradesh,19250.0
2022.0,Coconut,November,Rajahmundry,Andhra Pradesh,19625.0
2022.0,Coconut,December,Rajahmundry,Andhra Pradesh,20100.0
2022.0,Coconut,January,Manglore,Karnataka,24750.0
2022.0,Coconut,February,Manglore,Karnataka,23750.0
2022.0,Coconut,March,Manglore,Karnataka,19250.0
2022.0,Coconut,April,Manglore,Karnataka,19000.0
2022.0,Coconut,May,Manglore,Karnataka,19000.0
2022.0,Coconut,June,Manglore,Karnataka,20500.0
2022.0,Coconut,July,Manglore,Karnataka,19000.0
2022.0,Coconut,August,Manglore,Karnataka,19000.0
2022.0,Coconut,September,Manglore,Karnataka,19000.0
2022.0,Coconut,October,Manglore,Karnataka,19000.0
2022.0,Coconut,November,Manglore,Karnataka,19000.0
2022.0,Coconut,December,Manglore,Karnataka,18200.0
2022.0,Coconut,January,Kozhikode,Kerala,9950.0
2022.0,Coconut,February,Kozhikode,Kerala,9700.0
2022.0,Coconut,March,Kozhikode,Kerala,10050.0
2022.0,Coconut,April,Kozhikode,Kerala,10020.0
2022.0,Coconut,May,Kozhikode,Kerala,9200.0
2022.0,Coconut,June,Kozhikode,Kerala,8850.0
2022.0,Coconut,July,Kozhikode,Kerala,9200.0
2022.0,Coconut,August,Kozhikode,Kerala,9325.0
2022.0,Coconut,September,Kozhikode,Kerala,8900.0
2022.0,Coconut,October,Kozhikode,Kerala,8000.0
2022.0,Coconut,November,Kozhikode,Kerala,8525.0
2022.0,Coconut,December,Kozhikode,Kerala,8900.0
2022.0,Coconut,January,Kolkata,West Bengal,27250.0
2022.0,Coconut,February,Kolkata,West Bengal,28000.0
2022.0,Coconut,March,Kolkata,West Bengal,27500.0
2022.0,Coconut,April,Kolkata,West Bengal,28000.0
2022.0,Coconut,May,Kolkata,West Bengal,26500.0
2022.0,Coconut,June,Kolkata,West Bengal,26750.0
2022.0,Coconut,July,Kolkata,West Bengal,30000.0
2022.0,Coconut,August,Kolkata,West Bengal,30000.0
2022.0,Coconut,September,Kolkata,West Bengal,30000.0
2022.0,Coconut,October,Kolkata,West Bengal,30000.0
2022.0,Coconut,November,Kolkata,West Bengal,30000.0
2022.0,Coconut,December,Kolkata,West Bengal,30000.0
2022.0,Coconut,January,Mapusa,Goa,12800.0
2022.0,Coconut,February,Mapusa,Goa,11975.0
2022.0,Coconut,March,Mapusa,Goa,12175.0
2022.0,Coconut,April,Mapusa,Goa,10900.0
2022.0,Coconut,May,Mapusa,Goa,9750.0
2022.0,Coconut,June,Mapusa,Goa,10550.0
2022.0,Coconut,July,Mapusa,Goa,10560.0
2022.0,Coconut,August,Mapusa,Goa,10550.0
2022.0,Coconut,September,Mapusa,Goa,10300.0
2022.0,Coconut,October,Mapusa,Goa,9975.0
2022.0,Coconut,November,Mapusa,Goa,10000.0
2022.0,Coconut,December,Mapusa,Goa,10000.0
2023.0,Coconut,January,Rajahmundry,Andhra Pradesh,23025.0
2023.0,Coconut,February,Rajahmundry,Andhra Pradesh,22525.0
2023.0,Coconut,March,Rajahmundry,Andhra Pradesh,19500.0
2023.0,Coconut,April,Rajahmundry,Andhra Pradesh,17250.0
2023.0,Coconut,May,Rajahmundry,Andhra Pradesh,17100.0
2023.0,Coconut,June,Rajahmundry,Andhra Pradesh,16740.0
2023.0,Coconut,July,Rajahmundry,Andhra Pradesh,16125.0
2023.0,Coconut,August,Rajahmundry,Andhra Pradesh,15550.0
2023.0,Coconut,September,Rajahmundry,Andhra Pradesh,15860.0
2023.0,Coconut,October,Rajahmundry,Andhra Pradesh,16800.0
2023.0,Coconut,November,Rajahmundry,Andhra Pradesh,17050.0
2023.0,Coconut,December,Rajahmundry,Andhra Pradesh,17740.0
2023.0,Coconut,January,Manglore,Karnataka,18000.0
2023.0,Coconut,February,Manglore,Karnataka,18000.0
2023.0,Coconut,March,Manglore,Karnataka,18000.0
2023.0,Coconut,April,Manglore,Karnataka,18000.0
2023.0,Coconut,May,Manglore,Karnataka,18375.0
2023.0,Coconut,June,Manglore,Karnataka,18100.0
2023.0,Coconut,July,Manglore,Karnataka,18375.0
2023.0,Coconut,August,Manglore,Karnataka,18000.0
2023.0,Coconut,September,Manglore,Karnataka,18200.0
2023.0,Coconut,October,Manglore,Karnataka,18125.0
2023.0,Coconut,November,Manglore,Karnataka,18000.0
2023.0,Coconut,December,Manglore,Karnataka,18400.0
2023.0,Coconut,January,Kozhikode,Kerala,10000.0
2023.0,Coconut,February,Kozhikode,Kerala,10000.0
2023.0,Coconut,March,Kozhikode,Kerala,10000.0
2023.0,Coconut,April,Kozhikode,Kerala,10000.0
2023.0,Coconut,May,Kozhikode,Kerala,9875.0
2023.0,Coconut,June,Kozhikode,Kerala,9100.0
2023.0,Coconut,July,Kozhikode,Kerala,9000.0
2023.0,Coconut,August,Kozhikode,Kerala,9425.0
2023.0,Coconut,September,Kozhikode,Kerala,9500.0
2023.0,Coconut,October,Kozhikode,Kerala,9700.0
2023.0,Coconut,November,Kozhikode,Kerala,10200.0
2023.0,Coconut,December,Kozhikode,Kerala,10200.0
2023.0,Coconut,January,Kolkata,West Bengal,30000.0
2023.0,Coconut,February,Kolkata,West Bengal,27500.0
2023.0,Coconut,March,Kolkata,West Bengal,25800.0
2023.0,Coconut,April,Kolkata,West Bengal,25000.0
2023.0,Coconut,May,Kolkata,West Bengal,25000.0
2023.0,Coconut,June,Kolkata,West Bengal,24000.0
2023.0,Coconut,July,Kolkata,West Bengal,22000.0
2023.0,Coconut,August,Kolkata,West Bengal,22000.0
2023.0,Coconut,September,Kolkata,West Bengal,22000.0
2023.0,Coconut,October,Kolkata,West Bengal,24750.0
2023.0,Coconut,November,Kolkata,West Bengal,25000.0
2023.0,Coconut,December,Kolkata,West Bengal,25000.0
2023.0,Coconut,January,Mapusa,Goa,10025.0
2023.0,Coconut,February,Mapusa,Goa,10000.0
2023.0,Coconut,March,Mapusa,Goa,10200.0
2023.0,Coconut,April,Mapusa,Goa,10500.0
2023.0,Coconut,May,Mapusa,Goa,10275.0
2023.0,Coconut,June,Mapusa,Goa,10800.0
2023.0,Coconut,July,Mapusa,Goa,11833.0
2023.0,Coconut,August,Mapusa,Goa,12000.0
2023.0,Coconut,September,Mapusa,Goa,12000.0
2023.0,Coconut,October,Mapusa,Goa,12000.0
2023.0,Coconut,November,Mapusa,Goa,12000.0
2023.0,Coconut,December,Mapusa,Goa,12000.0
2022.0,Almond,January ,Jammu,Jammu & Kashmir,35000.0
2022.0,Almond,February,Jammu,Jammu & Kashmir,31250.0
2022.0,Almond,March ,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,April ,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,May,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,June,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,July ,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,August ,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,September ,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,October ,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,November ,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,December ,Jammu,Jammu & Kashmir,30000.0
2022.0,Almond,January,Mumbai,Maharashtra,58250.0
2022.0,Almond,February,Mumbai,Maharashtra,73000.0
2022.0,Almond,March,Mumbai,Maharashtra,81375.0
2022.0,Almond,April,Mumbai,Maharashtra,84800.0
2022.0,Almond,May,Mumbai,Maharashtra,84875.0
2022.0,Almond,June,Mumbai,Maharashtra,73375.0
2022.0,Almond,July,Mumbai,Maharashtra,58000.0
2022.0,Almond,August,Mumbai,Maharashtra,55500.0
2022.0,Almond,September,Mumbai,Maharashtra,55040.0
2022.0,Almond,October,Mumbai,Maharashtra,62500.0
2022.0,Almond,November,Mumbai,Maharashtra,72500.0
2022.0,Almond,December,Mumbai,Maharashtra,75000.0
2022.0,Almond,January,Kanpur,Uttarpradesh,63000.0
2022.0,Almond,February,Kanpur,Uttarpradesh,66000.0
2022.0,Almond,March,Kanpur,Uttarpradesh,67250.0
2022.0,Almond,April,Kanpur,Uttarpradesh,66650.0
2022.0,Almond,May,Kanpur,Uttarpradesh,66500.0
2022.0,Almond,June,Kanpur,Uttarpradesh,64763.0
2022.0,Almond,July,Kanpur,Uttarpradesh,64100.0
2022.0,Almond,August,Kanpur,Uttarpradesh,64500.0
2022.0,Almond,September,Kanpur,Uttarpradesh,63300.0
2022.0,Almond,October,Kanpur,Uttarpradesh,65500.0
2022.0,Almond,November,Kanpur,Uttarpradesh,61250.0
2022.0,Almond,December,Kanpur,Uttarpradesh,61000.0
2022.0,Almond,January,Delhi,Delhi,78000.0
2022.0,Almond,February,Delhi,Delhi,76875.0
2022.0,Almond,March,Delhi,Delhi,72875.0
2022.0,Almond,April,Delhi,Delhi,71200.0
2022.0,Almond,May,Delhi,Delhi,70750.0
2022.0,Almond,June,Delhi,Delhi,70000.0
2022.0,Almond,July,Delhi,Delhi,70000.0
2022.0,Almond,August,Delhi,Delhi,70000.0
2022.0,Almond,September,Delhi,Delhi,70000.0
2022.0,Almond,October,Delhi,Delhi,71000.0
2022.0,Almond,November,Delhi,Delhi,71000.0
2022.0,Almond,December,Delhi,Delhi,71000.0
2023.0,Almond,January,Jammu,Jammu & Kashmir,30000.0
2023.0,Almond,February,Jammu,Jammu & Kashmir,30000.0
2023.0,Almond,March,Jammu,Jammu & Kashmir,30000.0
2023.0,Almond,April,Jammu,Jammu & Kashmir,30000.0
2023.0,Almond,May,Jammu,Jammu & Kashmir,32500.0
2023.0,Almond,June,Jammu,Jammu & Kashmir,35000.0
2023.0,Almond,July,Jammu,Jammu & Kashmir,35000.0
2023.0,Almond,August,Jammu,Jammu & Kashmir,35000.0
2023.0,Almond,September,Jammu,Jammu & Kashmir,35000.0
2023.0,Almond,October,Jammu,Jammu & Kashmir,33500.0
2023.0,Almond,November,Jammu,Jammu & Kashmir,34000.0
2023.0,Almond,December,Jammu,Jammu & Kashmir,34000.0
2023.0,Almond,January,Mumbai,Maharashtra,75000.0
2023.0,Almond,February,Mumbai,Maharashtra,75000.0
2023.0,Almond,March,Mumbai,Maharashtra,75000.0
2023.0,Almond,April,Mumbai,Maharashtra,75500.0
2023.0,Almond,May,Mumbai,Maharashtra,75000.0
2023.0,Almond,June,Mumbai,Maharashtra,75000.0
2023.0,Almond,July,Mumbai,Maharashtra,75000.0
2023.0,Almond,August,Mumbai,Maharashtra,75000.0
2023.0,Almond,September,Mumbai,Maharashtra,75300.0
2023.0,Almond,October,Mumbai,Maharashtra,72500.0
2023.0,Almond,November,Mumbai,Maharashtra,71875.0
2023.0,Almond,December,Mumbai,Maharashtra,73000.0
2023.0,Almond,January,Kanpur,Uttarpradesh,58000.0
2023.0,Almond,February,Kanpur,Uttarpradesh,59500.0
2023.0,Almond,March,Kanpur,Uttarpradesh,59800.0
2023.0,Almond,April,Kanpur,Uttarpradesh,57500.0
2023.0,Almond,May,Kanpur,Uttarpradesh,56000.0
2023.0,Almond,June,Kanpur,Uttarpradesh,56600.0
2023.0,Almond,July,Kanpur,Uttarpradesh,55500.0
2023.0,Almond,August,Kanpur,Uttarpradesh,56000.0
2023.0,Almond,September,Kanpur,Uttarpradesh,56300.0
2023.0,Almond,October,Kanpur,Uttarpradesh,57250.0
2023.0,Almond,November,Kanpur,Uttarpradesh,59500.0
2023.0,Almond,December,Kanpur,Uttarpradesh,63600.0
2023.0,Almond,January,Delhi,Delhi,71500.0
2023.0,Almond,February,Delhi,Delhi,71125.0
2023.0,Almond,March,Delhi,Delhi,70400.0
2023.0,Almond,April,Delhi,Delhi,69975.0
2023.0,Almond,May,Delhi,Delhi,69900.0
2023.0,Almond,June,Delhi,Delhi,69900.0
2023.0,Almond,July,Delhi,Delhi,69938.0
2023.0,Almond,August,Delhi,Delhi,70013.0
2023.0,Almond,September,Delhi,Delhi,70020.0
2023.0,Almond,October,Delhi,Delhi,70013.0
2023.0,Almond,November,Delhi,Delhi,70050.0
2023.0,Almond,December,Delhi,Delhi,69200.0
